CRON,(root) CMD (  [ -x /usr/lib/php/sessionclean ] && if [ ! -d /run/systemd/system ]; then /usr/lib/php/sessionclean; fi),Back-End,Apr 16 09:09:01
systemd,Starting Clean php session files...,Back-End,Apr 16 09:09:26
systemd,phpsessionclean.service: Succeeded.,Back-End,Apr 16 09:09:26
systemd,Finished Clean php session files.,Back-End,Apr 16 09:09:26
CRON,(root) CMD (   cd / && run-parts --report /etc/cron.hourly),Back-End,Apr 16 09:17:01
systemd,Started Session 1822 of user jt.,Back-End,Apr 16 09:35:44
CRON,(root) CMD (  [ -x /usr/lib/php/sessionclean ] && if [ ! -d /run/systemd/system ]; then /usr/lib/php/sessionclean; fi),Back-End,Apr 16 09:39:01
systemd,Starting Clean php session files...,Back-End,Apr 16 09:39:26
systemd,phpsessionclean.service: Succeeded.,Back-End,Apr 16 09:39:26
systemd,Finished Clean php session files.,Back-End,Apr 16 09:39:26
systemd,Starting Daily apt download activities...,Back-End,Apr 16 09:48:33
dbus-daemon,[system] Activating via systemd: service name='org.freedesktop.PackageKit' unit='packagekit.service' requested by ':1.653' (uid=0 pid=219878 comm="/usr/bin/gdbus call --system --dest org.freedeskto" label="unconfined"),Back-End,Apr 16 09:48:35
systemd,Starting PackageKit Daemon...,Back-End,Apr 16 09:48:35
dbus-daemon,[system] Successfully activated service 'org.freedesktop.PackageKit',Back-End,Apr 16 09:48:35
systemd,Started PackageKit Daemon.,Back-End,Apr 16 09:48:35
systemd,apt-daily.service: Succeeded.,Back-End,Apr 16 09:48:40
systemd,Finished Daily apt download activities.,Back-End,Apr 16 09:48:40
systemd,packagekit.service: Succeeded.,Back-End,Apr 16 09:53:40
systemd,session-1822.scope: Succeeded.,Back-End,Apr 16 09:53:45
CRON,(root) CMD (  [ -x /usr/lib/php/sessionclean ] && if [ ! -d /run/systemd/system ]; then /usr/lib/php/sessionclean; fi),Back-End,Apr 16 10:09:01
systemd,Starting Clean php session files...,Back-End,Apr 16 10:09:26
systemd,phpsessionclean.service: Succeeded.,Back-End,Apr 16 10:09:26
systemd,Finished Clean php session files.,Back-End,Apr 16 10:09:26
CRON,(root) CMD (   cd / && run-parts --report /etc/cron.hourly),Back-End,Apr 16 10:17:01
systemd,Started Session 1826 of user jt.,Back-End,Apr 16 10:30:04
CRON,(root) CMD (  [ -x /usr/lib/php/sessionclean ] && if [ ! -d /run/systemd/system ]; then /usr/lib/php/sessionclean; fi),Back-End,Apr 16 10:39:01
systemd,Starting Clean php session files...,Back-End,Apr 16 10:39:24
systemd,phpsessionclean.service: Succeeded.,Back-End,Apr 16 10:39:24
systemd,Finished Clean php session files.,Back-End,Apr 16 10:39:24
systemd,Started Session 1828 of user jt.,Back-End,Apr 16 11:05:20
systemd,session-1826.scope: Succeeded.,Back-End,Apr 16 11:06:06
CRON,(root) CMD (  [ -x /usr/lib/php/sessionclean ] && if [ ! -d /run/systemd/system ]; then /usr/lib/php/sessionclean; fi),Back-End,Apr 16 11:09:01
systemd,Starting Clean php session files...,Back-End,Apr 16 11:09:26
systemd,phpsessionclean.service: Succeeded.,Back-End,Apr 16 11:09:26
systemd,Finished Clean php session files.,Back-End,Apr 16 11:09:26
CRON,(root) CMD (   cd / && run-parts --report /etc/cron.hourly),Back-End,Apr 16 11:17:01
systemd,Started Session 1831 of user jt.,Back-End,Apr 16 11:28:38
systemd,session-1828.scope: Succeeded.,Back-End,Apr 16 11:29:21
CRON,(root) CMD (  [ -x /usr/lib/php/sessionclean ] && if [ ! -d /run/systemd/system ]; then /usr/lib/php/sessionclean; fi),Back-End,Apr 16 11:39:01
systemd,Starting Clean php session files...,Back-End,Apr 16 11:39:15
systemd,phpsessionclean.service: Succeeded.,Back-End,Apr 16 11:39:15
systemd,Finished Clean php session files.,Back-End,Apr 16 11:39:15
systemd,session-1831.scope: Succeeded.,Back-End,Apr 16 11:46:38
systemd,Started Session 1833 of user jt.,Back-End,Apr 16 11:56:58
systemd,Started Session 1834 of user jt.,Back-End,Apr 16 11:57:13
systemd,session-1833.scope: Succeeded.,Back-End,Apr 16 11:59:58
CRON,(root) CMD (test -x /usr/bin/certbot -a \! -d /run/systemd/system && perl -e 'sleep int(rand(43200))' && certbot -q renew),Back-End,Apr 16 12:00:01
systemd,Started Session 1836 of user jt.,Back-End,Apr 16 12:08:32
CRON,(root) CMD (  [ -x /usr/lib/php/sessionclean ] && if [ ! -d /run/systemd/system ]; then /usr/lib/php/sessionclean; fi),Back-End,Apr 16 12:09:01
systemd,session-1834.scope: Succeeded.,Back-End,Apr 16 12:09:14
systemd,Starting Clean php session files...,Back-End,Apr 16 12:09:14
systemd,phpsessionclean.service: Succeeded.,Back-End,Apr 16 12:09:14
systemd,Finished Clean php session files.,Back-End,Apr 16 12:09:14
CRON,(root) CMD (   cd / && run-parts --report /etc/cron.hourly),Back-End,Apr 16 12:17:01
CRON,(root) CMD (  [ -x /usr/lib/php/sessionclean ] && if [ ! -d /run/systemd/system ]; then /usr/lib/php/sessionclean; fi),Back-End,Apr 16 12:39:01
systemd,Starting Clean php session files...,Back-End,Apr 16 12:39:14
systemd,phpsessionclean.service: Succeeded.,Back-End,Apr 16 12:39:14
systemd,Finished Clean php session files.,Back-End,Apr 16 12:39:14
systemd,Starting Refresh fwupd metadata and update motd...,Back-End,Apr 16 13:03:33
dbus-daemon,[system] Activating via systemd: service name='org.freedesktop.fwupd' unit='fwupd.service' requested by ':1.669' (uid=62803 pid=256488 comm="/usr/bin/fwupdmgr refresh --no-metadata-check " label="unconfined"),Back-End,Apr 16 13:03:33
systemd,Starting Firmware update daemon...,Back-End,Apr 16 13:03:33
dbus-daemon,[system] Successfully activated service 'org.freedesktop.fwupd',Back-End,Apr 16 13:03:33
systemd,Started Firmware update daemon.,Back-End,Apr 16 13:03:33
fwupdmgr,Fetching metadata https://cdn.fwupd.org/downloads/firmware.xml.gz,Back-End,Apr 16 13:03:33
fwupdmgr,Fetching signature https://cdn.fwupd.org/downloads/firmware.xml.gz.asc,Back-End,Apr 16 13:03:33
fwupdmgr,Successfully downloaded new metadata: 0 local devices supported,Back-End,Apr 16 13:03:34
systemd,fwupd-refresh.service: Succeeded.,Back-End,Apr 16 13:03:34
systemd,Finished Refresh fwupd metadata and update motd.,Back-End,Apr 16 13:03:34
CRON,(root) CMD (  [ -x /usr/lib/php/sessionclean ] && if [ ! -d /run/systemd/system ]; then /usr/lib/php/sessionclean; fi),Back-End,Apr 16 13:09:01
systemd,Starting Clean php session files...,Back-End,Apr 16 13:09:26
systemd,phpsessionclean.service: Succeeded.,Back-End,Apr 16 13:09:26
systemd,Finished Clean php session files.,Back-End,Apr 16 13:09:26
CRON,(root) CMD (   cd / && run-parts --report /etc/cron.hourly),Back-End,Apr 16 13:17:01
CRON,(root) CMD (  [ -x /usr/lib/php/sessionclean ] && if [ ! -d /run/systemd/system ]; then /usr/lib/php/sessionclean; fi),Back-End,Apr 16 13:39:01
systemd,Starting Clean php session files...,Back-End,Apr 16 13:39:24
systemd,phpsessionclean.service: Succeeded.,Back-End,Apr 16 13:39:24
systemd,Finished Clean php session files.,Back-End,Apr 16 13:39:24
systemd,Started User Manager for UID 1000.,Back-End,Apr 16 03:58:24
